"","x"
"15502",1.21
"15503",1.13
"15504",1.18
"15505",1.29
"15506",1.33
"15507",1.27
"15508",1.32
"15509",2.19
"15510",1.97
"15511",2.73
"15512",2.62
"15513",2.39
"15514",2.33
"15515",2.44
"15516",2.34
"15517",2.11
"15518",2.32
"15519",2.21
"15520",2.13
"15521",2.19
"15522",2
"15523",2.07
"15524",2.05
"15525",2.05
"15526",1.94
"15527",1.33
"15528",1.57
"15529",1.64
"15530",1.27
"15531",1.7
"15532",1.67
"15533",1.52
"15534",1.75
"15535",1.52
"15536",1.79
"15537",1.29
"15538",1.5
"15539",1.42
"15540",1.49
"15541",1.52
"15542",1.52
"15543",1.53
"15544",1.64
"15545",1.69
"15546",1.7
"15547",1.68
"15548",1.68
"15549",1.7
"15550",1.72
"15551",1.89
"15552",1.84
"15553",1.82
"15554",1.82
"15555",1.73
"15556",1.6
"15557",1.54
"15558",1.65
"15559",1.65
"15560",1.68
"15561",1.64
"15562",1.62
"15563",1.58
"15564",1.59
"15565",1.56
"15566",1.13
"15567",1.69
"15568",1.72
"15569",1.59
"15570",1.68
"15571",1.74
"15572",1.84
"15573",1.71
"15574",1.36
"15575",1.36
"15576",1.51
"15577",1.08
"15578",1.55
"15579",1.08
"15580",0.83
"15581",0.94
"15582",0.9
"15583",1.08
"15584",1.14
"15585",1.35
"15586",1.19
"15587",1.7
"15588",1.55
"15589",1.44
"15590",1.45
"15591",1.46
"15592",1.46
"15593",1.41
"15594",1.46
"15595",1.51
"15596",1.62
"15597",1.56
"15598",1.61
"15599",1.63
"15600",1.48
"15601",1.51
"15602",1.44
"15603",1.5
"15604",1.47
"15605",1.51
"15606",1.51
"15607",1.72
"15608",1.73
"15609",1.68
"15610",1.69
"15611",1.63
"15612",1.59
"15613",1.43
"15614",1.56
"15615",2.23
"15616",2.15
"15617",2.15
"15618",2.09
"15619",2.27
"15620",2.04
"15621",2.19
"15622",2.18
"15623",2.13
"15624",2.08
"15625",2.01
"15626",2.01
"15627",1.99
"15628",2.06
"15629",1.95
"15630",1.91
"15631",1.93
"15632",2.21
"15633",1.97
"15634",1.84
"15635",1.62
"15636",1.81
"15637",1.83
"15638",1.72
"15639",1.76
"15640",1.88
"15641",1.95
"15642",1.93
"15643",1.9
"15644",1.99
"15645",1.93
"15646",1.81
"15647",1.83
"15648",1.9
"15649",2.09
"15650",2.09
"15651",2.17
"15652",1.98
"15653",1.53
"15654",1.81
"15655",1.93
"15656",2.06
"15657",1.82
"15658",1.96
"15659",2.08
"15660",2.21
"15661",2.4
"15662",2.19
"15663",2.26
"15664",2.11
"15665",2.1
"15666",1.95
"15667",1.94
"15668",2.67
"15669",2.67
"15670",2.61
"15671",2.14
"15672",2.62
"15673",2.5
"15674",2.67
"15675",2.62
"15676",2.58
"15677",2.51
"15678",2.25
"15679",2.49
"15680",2
"15681",2.6
"15682",2.42
"15683",2.48
"15684",2.04
"15685",2.57
"15686",2.17
"15687",2.18
"15688",1.56
"15689",2.35
"15690",1.79
"15691",2.43
"15692",2.44
"15693",2.43
"15694",2.43
"15695",2.44
"15696",1.36
"15697",1.55
"15698",1.53
"15699",1.51
"15700",1.56
"15701",1.56
"15702",1.56
"15703",1.68
"15704",1.82
"15705",1.82
"15706",1.82
"15707",1.82
"15708",1.84
"15709",1.89
"15710",1.91
"15711",1.92
"15712",1.8
"15713",1.85
"15714",1.89
"15715",1.57
"15716",1.39
"15717",1.4
"15718",1.41
"15719",1.41
"15720",1.41
"15721",1.08
"15722",1.21
"15723",1.3
"15724",1.03
"15725",1.02
"15726",1.11
"15727",1.19
"15728",1.39
"15729",1.39
"15730",1.25
"15731",1.18
"15732",0.91
"15733",0.88
"15734",0.93
"15735",0.92
"15736",0.9
"15737",0.87
"15738",0.92
"15739",0.92
"15740",0.91
"15741",0.89
"15742",0.92
"15743",0.93
"15744",0.93
"15745",0.94
"15746",0.95
"15747",1.07
"15748",1.4
"15749",1.45
"15750",1.4
"15751",1.38
"15752",1.42
"15753",1.42
"15754",1.44
"15755",1.42
"15756",1.49
"15757",1.48
"15758",1.54
"15759",1.48
"15760",1.57
"15761",1.69
"15762",1.68
"15763",1.75
"15764",1.73
"15765",1.69
"15766",1.73
"15767",1.62
"15768",1.64
"15769",1.41
"15770",1.45
"15771",1.49
"15772",1.6
"15773",1.48
"15774",1.38
"15775",1.51
"15776",1.34
"15777",1.27
"15778",0.84
"15779",1.25
"15780",1.52
"15781",0.92
"15782",1.65
"15783",1.7
"15784",1.77
"15785",1.62
"15786",1.35
"15787",1.06
"15788",1.37
"15789",1.02
"15790",1.49
"15791",0.93
"15792",1.35
"15793",0.9
"15794",1.24
"15795",1.15
"15796",1.35
"15797",1.04
"15798",0.84
"15799",1.31
"15800",1.6
"15801",1.76
"15802",1.65
"15803",1.87
"15804",1.61
"15805",1.59
"15806",1.8
"15807",1.87
"15808",1.94
"15809",1.89
"15810",2.04
"15811",2.16
"15812",2.02
"15813",2.55
"15814",2.31
"15815",2.99
"15816",2.57
"15817",2.58
"15818",2.35
"15819",2.42
"15820",2.45
"15821",2.48
"15822",2
"15823",2.09
"15824",1.78
"15825",2.04
"15826",2.11
"15827",2.06
"15828",2.25
"15829",2.25
"15830",2.23
"15831",2.12
"15832",2.2
"15833",2.09
"15834",2.07
"15835",2.22
"15836",1.75
"15837",2.07
"15838",1.72
"15839",2.07
"15840",2.07
"15841",1.43
"15842",1.47
"15843",1.58
"15844",1.7
"15845",1.67
"15846",1.68
"15847",1.74
"15848",1.48
"15849",1.72
"15850",1.39
"15851",1.23
"15852",1.25
"15853",1.26
"15854",1.24
"15855",1.55
"15856",1.89
"15857",1.94
"15858",1.68
"15859",1.56
"15860",1.95
"15861",1.95
"15862",1.79
"15863",1.83
"15864",1.93
"15865",1.83
"15866",1.99
"15867",2.25
"15868",2.24
"15869",2.25
"15870",2.39
"15871",2.59
"15872",2.64
"15873",2.47
"15874",2.43
"15875",2.05
"15876",1.74
"15877",1.72
"15878",1.89
"15879",1.89
"15880",1.82
"15881",1.73
"15882",1.67
"15883",1.76
"15884",1.74
"15885",1.72
"15886",1.74
"15887",1.95
"15888",1.89
"15889",2.03
"15890",1.98
"15891",1.67
"15892",1.32
"15893",1.24
"15894",1.19
"15895",1.21
"15896",1.27
"15897",1.16
"15898",1.01
"15899",1.09
"15900",1.15
"15901",1.18
"15902",1.23
"15903",1.31
"15904",1.34
"15905",1.39
"15906",1.22
"15907",1.36
"15908",1.74
"15909",1.8
"15910",1.7
"15911",1.78
"15912",1.77
"15913",2.01
"15914",1.99
"15915",1.98
"15916",1.72
"15917",1.99
"15918",1.99
"15919",2.12
"15920",2.28
"15921",2.1
"15922",2.03
"15923",2.32
"15924",2.32
"15925",2.11
"15926",2.37
"15927",2.16
"15928",2.04
"15929",2.1
"15930",2.1
"15931",2.07
"15932",2.02
"15933",1.42
"15934",1.46
"15935",1.37
"15936",1.37
"15937",1.35
"15938",1.28
"15939",1.37
"15940",1.42
"15941",1.4
"15942",1.31
"15943",1.25
"15944",1.25
"15945",1.31
"15946",1.3
"15947",1.3
"15948",1.33
"15949",1.25
"15950",1.19
"15951",1.07
"15952",1.05
"15953",1.19
"15954",1.17
"15955",1.19
"15956",1.09
"15957",1.27
"15958",1.3
"15959",1.19
"15960",1.07
"15961",1.16
"15962",1.58
"15963",1.57
"15964",1.54
"15965",1.59
"15966",1.63
"15967",1.62
"15968",1.69
"15969",1.7
"15970",1.84
"15971",1.82
"15972",1.88
"15973",2.15
"15974",2.29
"15975",2.21
"15976",2.12
"15977",2
"15978",1.98
"15979",1.9
"15980",1.86
"15981",1.67
"15982",1.73
"15983",1.56
"15984",1.6
"15985",1.55
"15986",1.61
"15987",1.26
"15988",1.45
"15989",1.19
"15990",1
"15991",1.34
"15992",1.32
"15993",1.29
"15994",1.15
"15995",1.48
"15996",1.4
"15997",1.59
"15998",1.34
"15999",1.91
"16000",1.38
"16001",0.74
"16002",0.95
"16003",0.65
"16004",0.56
"16005",0.77
"16006",0.56
"16007",0.8
"16008",1.36
"16009",1.45
"16010",1.31
"16011",1.6
"16012",1.55
"16013",1.59
"16014",1.48
"16015",1.59
"16016",1.59
"16017",1.48
"16018",1.58
"16019",1.67
"16020",1.63
"16021",1.94
"16022",1.96
"16023",1.84
"16024",2.19
"16025",2.62
"16026",1.97
"16027",2.09
"16028",1.9
"16029",1.76
"16030",1.74
"16031",1.67
"16032",1.55
"16033",1.48
"16034",1.47
"16035",1.5
"16036",1.38
"16037",1.41
"16038",1.44
"16039",1.76
"16040",1.92
"16041",2.02
"16042",1.88
"16043",1.89
"16044",1.97
"16045",1.88
"16046",1.58
"16047",1.42
"16048",2.08
"16049",2.4
"16050",2.36
"16051",2.81
"16052",2.32
"16053",2.03
"16054",1.74
"16055",2.59
"16056",3.05
"16057",2.47
"16058",2.43
"16059",1.65
"16060",1.29
"16061",1.41
"16062",1.23
"16063",1.19
"16064",1.19
"16065",1.23
"16066",1.21
"16067",1.6
"16068",1.67
"16069",1.66
"16070",1.61
"16071",1.66
"16072",1.75
"16073",1.82
"16074",1.82
"16075",1.85
"16076",1.8
"16077",1.8
"16078",1.84
"16079",1.87
"16080",1.99
"16081",1.91
"16082",1.93
"16083",2.03
"16084",2.13
"16085",2.17
"16086",2.02
"16087",1.85
"16088",1.88
"16089",1.68
"16090",1.57
"16091",1.69
"16092",1.88
"16093",1.78
"16094",1.75
"16095",1.73
"16096",1.61
"16097",1.85
"16098",1.91
"16099",1.9
"16100",1.76
"16101",1.96
"16102",1.96
"16103",2.03
"16104",1.68
"16105",1.5
"16106",1.67
"16107",1.41
"16108",1.59
"16109",1.35
"16110",1.02
"16111",1.12
"16112",1.14
"16113",1.21
"16114",1.49
"16115",1.54
"16116",1.49
"16117",1.67
"16118",1.61
"16119",1.72
"16120",1.52
"16121",1.56
"16122",1.62
"16123",1.59
"16124",1.59
"16125",1.57
"16126",1.61
"16127",1.74
"16128",1.71
"16129",1.76
"16130",1.78
"16131",1.96
"16132",2.17
"16133",2.22
"16134",2.24
"16135",2.19
"16136",2.15
"16137",2.04
"16138",1.89
"16139",1.84
"16140",1.61
"16141",1.54
"16142",1.5
"16143",1.43
"16144",1.54
"16145",1.49
"16146",1.2
"16147",1.27
"16148",1.16
"16149",1.15
"16150",1.14
"16151",1.16
"16152",1.2
"16153",0.87
"16154",1.22
"16155",1.14
"16156",1.43
"16157",1.14
"16158",1.53
"16159",1.17
"16160",0.77
"16161",0.92
"16162",0.61
"16163",0.51
"16164",0.68
"16165",0.67
"16166",0.66
"16167",1.16
"16168",1.41
"16169",0.86
"16170",1.54
"16171",1.53
"16172",1.53
"16173",1.44
"16174",1.45
"16175",1.37
"16176",1.4
"16177",1.46
"16178",1.44
"16179",1.49
"16180",1.64
"16181",1.7
"16182",1.7
"16183",1.6
"16184",1.55
"16185",1.69
"16186",1.97
"16187",1.89
"16188",1.89
"16189",1.63
"16190",1.5
"16191",1.5
"16192",1.35
"16193",1.2
"16194",1.18
"16195",1.25
"16196",1.28
"16197",1.23
"16198",1.76
"16199",1.89
"16200",1.91
"16201",2.32
"16202",2.19
"16203",2.12
"16204",1.88
"16205",2.1
"16206",1.96
"16207",1.57
"16208",1.95
"16209",1.74
"16210",1.63
"16211",1.63
"16212",1.55
"16213",1.6
"16214",1.44
"16215",1.45
"16216",1.45
"16217",1.33
"16218",1.33
"16219",1.33
"16220",1.35
"16221",1.3
"16222",1.31
"16223",1.3
"16224",1.26
"16225",1.3
"16226",1.83
"16227",1.85
"16228",1.84
"16229",1.79
"16230",1.81
"16231",2.02
"16232",2.07
"16233",2.05
"16234",2.05
"16235",2.11
"16236",2.08
"16237",2.09
"16238",2.06
"16239",2.04
"16240",2.06
"16241",2.08
"16242",2.07
"16243",2.14
"16244",2.13
"16245",1.85
"16246",2.07
"16247",1.91
"16248",1.88
"16249",1.85
"16250",1.79
"16251",2.48
"16252",2.44
"16253",2.36
"16254",1.91
"16255",2.39
"16256",2.06
"16257",2.38
"16258",2.39
"16259",2.41
"16260",2.34
"16261",1.9
"16262",2.23
"16263",1.9
"16264",2.22
"16265",1.86
"16266",2.18
"16267",1.86
"16268",2.26
"16269",1.81
"16270",1.77
"16271",1.36
"16272",1.98
"16273",2.03
"16274",2.08
"16275",2.05
"16276",2.09
"16277",2.15
"16278",2.06
"16279",1.66
"16280",1.67
"16281",1.66
"16282",1.6
"16283",1.67
"16284",1.77
"16285",1.84
"16286",1.81
"16287",1.82
"16288",1.76
"16289",1.68
"16290",1.7
"16291",1.64
"16292",1.7
"16293",1.68
"16294",1.74
"16295",1.85
"16296",1.92
"16297",1.89
"16298",1.79
"16299",1.85
"16300",1.74
"16301",1.74
"16302",1.63
"16303",1.66
"16304",2.31
"16305",2.29
"16306",2.26
"16307",1.98
"16308",2.26
"16309",2
"16310",2.18
"16311",2.15
"16312",2.09
"16313",2.16
"16314",1.91
"16315",2.09
"16316",1.91
"16317",2.12
"16318",1.89
"16319",2.1
"16320",1.88
"16321",2.18
"16322",1.8
"16323",1.82
"16324",1.43
"16325",1.91
"16326",1.81
"16327",1.93
"16328",1.93
"16329",1.94
"16330",1.99
"16331",2
"16332",1.76
"16333",1.76
"16334",1.72
"16335",1.67
"16336",1.71
"16337",1.75
"16338",1.78
"16339",1.8
"16340",1.84
"16341",1.57
"16342",1.7
"16343",1.64
"16344",1.52
"16345",1.56
"16346",1.57
"16347",1.54
"16348",1.68
"16349",1.69
"16350",1.69
"16351",1.68
"16352",1.69
"16353",1.68
"16354",1.68
"16355",1.59
"16356",1.66
"16357",1.85
"16358",1.91
"16359",1.93
"16360",1.92
"16361",1.83
"16362",1.48
"16363",1.67
"16364",1.59
"16365",1.4
"16366",1.57
"16367",1.62
"16368",1.68
"16369",1.82
"16370",1.75
"16371",1.82
"16372",1.85
"16373",1.86
"16374",1.87
"16375",1.66
"16376",1.85
"16377",1.88
"16378",1.8
"16379",1.6
"16380",1.84
"16381",1.89
"16382",1.77
"16383",1.86
"16384",1.91
"16385",1.82
"16386",1.79
"16387",1.6
"16388",1.6
"16389",1.67
"16390",1.65
"16391",1.8
"16392",1.88
"16393",2.01
"16394",2.01
"16395",2.29
"16396",2.87
"16397",2.27
"16398",2.35
"16399",2.31
"16400",2.65
"16401",2.12
"16402",2.45
"16403",2.3
"16404",2.21
"16405",2.12
"16406",1.82
"16407",1.69
"16408",1.79
"16409",1.86
"16410",1.9
"16411",2.17
"16412",2.18
"16413",2.15
"16414",1.97
"16415",2.1
"16416",1.8
"16417",1.8
"16418",2.06
"16419",1.57
"16420",2.38
"16421",1.94
"16422",2.83
"16423",2.31
"16424",1.8
"16425",1.54
"16426",2.06
"16427",2.2
"16428",2.28
"16429",2.08
"16430",1.81
"16431",1.49
"16432",1.95
"16433",1.47
"16434",1.26
"16435",1.26
"16436",1.26
"16437",1.28
"16438",1.6
"16439",1.6
"16440",1.59
"16441",1.5
"16442",1.63
"16443",1.72
"16444",1.75
"16445",1.7
"16446",1.7
"16447",1.73
"16448",1.65
"16449",1.69
"16450",1.58
"16451",1.61
"16452",1.57
"16453",1.62
"16454",1.67
"16455",1.85
"16456",1.92
"16457",1.74
"16458",1.79
"16459",1.78
"16460",1.74
"16461",1.59
"16462",1.63
"16463",2.36
"16464",2.33
"16465",2.22
"16466",1.89
"16467",2.24
"16468",2.01
"16469",2.22
"16470",2.25
"16471",2.29
"16472",2.25
"16473",1.93
"16474",2.17
"16475",1.9
"16476",2.23
"16477",1.88
"16478",2.18
"16479",1.82
"16480",2.33
"16481",1.76
"16482",1.68
"16483",1.38
"16484",1.91
"16485",1.86
"16486",1.9
"16487",2
"16488",2
"16489",2.04
"16490",1.98
"16491",1.71
"16492",1.61
"16493",1.45
"16494",1.8
"16495",1.83
"16496",1.87
"16497",1.9
"16498",1.9
"16499",1.93
"16500",1.89
"16501",1.79
"16502",1.77
"16503",1.78
"16504",1.8
"16505",1.81
"16506",1.82
"16507",1.85
"16508",1.86
"16509",2
"16510",2.19
"16511",2.01
"16512",1.84
"16513",1.9
"16514",2.04
"16515",2.06
"16516",1.84
"16517",2.02
"16518",1.94
"16519",1.97
"16520",1.94
"16521",1.88
"16522",1.94
"16523",2.06
"16524",1.78
"16525",1.82
"16526",1.87
"16527",1.67
"16528",1.51
"16529",1.39
"16530",1.38
"16531",1.37
"16532",1.35
"16533",1.38
"16534",1.42
"16535",1.22
"16536",1.28
"16537",1.46
"16538",1.23
"16539",1.49
"16540",1.59
"16541",1.49
"16542",1.4
"16543",1.88
"16544",1.4
"16545",1.37
"16546",1.37
"16547",1.39
"16548",1.36
"16549",1.37
"16550",1.44
"16551",1.45
"16552",1.43
"16553",1.43
"16554",1.43
"16555",1.39
"16556",1.35
"16557",1.4
"16558",1.42
"16559",1.43
"16560",1.48
"16561",1.5
"16562",1.49
"16563",1.47
"16564",1.44
"16565",1.43
"16566",1.43
"16567",1.28
"16568",1.42
"16569",1.58
"16570",1.58
"16571",1.54
"16572",1.56
"16573",1.57
"16574",1.55
"16575",1.54
"16576",1.52
"16577",1.49
"16578",1.51
"16579",1.49
"16580",1.51
"16581",1.51
"16582",1.51
"16583",1.51
"16584",1.5
"16585",1.47
"16586",1.45
"16587",1.43
"16588",1.41
"16589",1.45
"16590",1.41
"16591",1.4
"16592",1.43
"16593",1.4
"16594",1.47
"16595",1.45
"16596",1.5
"16597",1.63
"16598",1.73
"16599",1.67
"16600",1.7
"16601",1.76
"16602",1.78
"16603",1.8
"16604",1.89
"16605",1.89
"16606",1.88
"16607",1.96
"16608",2.07
"16609",2.02
"16610",2.09
"16611",2.13
"16612",2.12
"16613",2.09
"16614",2.12
"16615",2.01
"16616",1.92
"16617",1.8
"16618",1.8
"16619",1.73
"16620",1.72
"16621",1.82
"16622",1.62
"16623",1.55
"16624",1.56
"16625",1.56
"16626",1.63
"16627",1.62
"16628",1.63
"16629",1.57
"16630",1.62
"16631",1.58
"16632",1.8
"16633",1.67
"16634",1.59
"16635",1.56
"16636",1.55
"16637",1.51
"16638",1.54
"16639",1.5
"16640",1.39
"16641",1.39
"16642",1.5
"16643",1.49
"16644",1.6
"16645",1.55
"16646",1.57
"16647",1.56
"16648",1.67
"16649",1.62
"16650",1.51
"16651",1.44
"16652",1.54
"16653",1.42
"16654",1.52
"16655",1.47
"16656",1.86
"16657",1.86
"16658",2.45
"16659",2.49
"16660",2.48
"16661",2.71
"16662",2.85
"16663",2.86
"16664",2.81
"16665",2.83
"16666",2.84
"16667",2.84
"16668",2.85
"16669",2.57
"16670",2.33
"16671",2.14
"16672",2.29
"16673",2.35
"16674",2.33
"16675",1.66
"16676",1.93
"16677",2.34
"16678",1.77
"16679",1.28
"16680",1.23
"16681",1.14
"16682",1.18
"16683",1.3
"16684",1.11
"16685",1.11
"16686",1.16
"16687",1.15
"16688",1.19
"16689",0.78
"16690",0.68
"16691",1.28
"16692",1.19
"16693",0.76
"16694",1.23
"16695",1.45
"16696",1.59
"16697",0.93
"16698",0.99
"16699",0.96
"16700",0.98
"16701",1.01
"16702",0.99
"16703",2.06
"16704",2.12
"16705",2.03
"16706",2.12
"16707",2.11
"16708",2.18
"16709",2.32
"16710",2.32
"16711",2.29
"16712",1.92
"16713",2.2
"16714",2.53
"16715",2.85
"16716",3
"16717",2.38
"16718",2.92
"16719",2.89
"16720",2.97
"16721",3.04
"16722",2.65
"16723",2.29
"16724",2.51
"16725",2.11
"16726",1.95
"16727",1.99
"16728",1.97
"16729",2.05
"16730",1.95
"16731",1.91
"16732",2.03
"16733",2.38
"16734",2.55
"16735",2.63
"16736",2.44
"16737",2.61
"16738",2.76
"16739",2.73
"16740",2.24
"16741",2.07
"16742",2.21
"16743",1.94
"16744",1.83
"16745",1.9
"16746",1.54
"16747",1.56
"16748",1.55
"16749",1.54
"16750",1.77
"16751",1.63
"16752",1.59
"16753",1.62
"16754",1.52
"16755",1.78
"16756",1.39
"16757",1.41
"16758",1.43
"16759",1.4
"16760",1.5
"16761",1.58
"16762",1.62
"16763",1.57
"16764",1.64
"16765",1.67
"16766",1.62
"16767",1.6
"16768",1.56
"16769",1.6
"16770",1.76
"16771",1.59
"16772",2
"16773",2.05
"16774",1.96
"16775",1.93
"16776",1.79
"16777",1.66
"16778",1.56
"16779",1.45
"16780",1.71
"16781",1.81
"16782",1.84
"16783",1.64
"16784",1.78
"16785",1.56
"16786",1.72
"16787",1.6
"16788",1.52
"16789",1.72
"16790",1.68
"16791",1.77
"16792",1.65
"16793",1.46
"16794",1.04
"16795",1.41
"16796",1.06
"16797",1.55
"16798",1.46
"16799",1.06
"16800",1.01
"16801",1.24
"16802",1.12
"16803",1.42
"16804",1.32
"16805",1.27
"16806",1.56
"16807",1.48
"16808",1.62
"16809",1.5
"16810",1.54
"16811",1.58
"16812",1.47
"16813",1.42
"16814",1.56
"16815",1.54
"16816",1.46
"16817",1.5
"16818",1.53
"16819",1.53
"16820",1.64
"16821",1.72
"16822",1.83
"16823",2.08
"16824",1.9
"16825",2.19
"16826",2.27
"16827",2.17
"16828",2.08
"16829",2
"16830",1.81
"16831",1.59
"16832",1.49
"16833",1.64
"16834",1.62
"16835",1.78
"16836",1.42
"16837",1.61
"16838",1.35
"16839",1.51
"16840",1.37
"16841",1.59
"16842",1.81
"16843",1.72
"16844",1.87
"16845",1.58
"16846",1.24
"16847",0.89
"16848",1.19
"16849",0.84
"16850",1.2
"16851",1.13
"16852",0.7
"16853",0.77
"16854",0.94
"16855",0.88
"16856",1.14
"16857",1.18
"16858",1.16
"16859",1.6
"16860",1.61
"16861",1.51
"16862",1.61
"16863",1.68
"16864",1.72
"16865",1.75
"16866",1.69
"16867",1.72
"16868",1.69
"16869",1.81
"16870",1.74
"16871",1.86
"16872",1.81
"16873",1.92
"16874",1.84
"16875",1.86
"16876",1.89
"16877",1.92
"16878",1.96
"16879",2.15
"16880",2.49
"16881",2.33
"16882",2.09
"16883",1.99
"16884",1.86
"16885",1.97
"16886",2.19
"16887",2.36
"16888",2.32
"16889",2.37
"16890",2.48
"16891",2.5
"16892",2.43
"16893",2.46
"16894",2.4
"16895",2.43
"16896",2.52
"16897",2.39
"16898",2.29
"16899",2.35
"16900",2.37
"16901",2.31
"16902",2.44
"16903",2.46
"16904",2.36
"16905",2.5
"16906",2.06
"16907",2.32
"16908",2.25
"16909",1.6
"16910",2.02
"16911",1.89
"16912",2.31
"16913",2.15
"16914",2.24
"16915",2
"16916",1.82
"16917",1.54
"16918",2.05
"16919",1.79
"16920",2.17
"16921",2.17
"16922",2.13
"16923",1.6
"16924",2.13
"16925",2.15
"16926",2.25
"16927",2.33
"16928",2.27
"16929",2.23
"16930",2.39
"16931",2.37
"16932",2.01
"16933",2.57
"16934",2.42
"16935",2.32
"16936",2.37
"16937",2.37
"16938",2.31
"16939",2.3
"16940",1.91
"16941",2
"16942",1.73
"16943",1.8
"16944",2.06
"16945",1.71
"16946",1.91
"16947",2.05
"16948",2.22
"16949",1.72
"16950",1.83
"16951",1.97
"16952",2.08
"16953",1.94
"16954",1.88
"16955",2.06
"16956",1.59
"16957",1.72
"16958",1.42
"16959",1.42
"16960",1.4
"16961",1.66
"16962",1.55
"16963",1.21
"16964",1.73
"16965",1.82
"16966",1.52
"16967",1.45
"16968",1.52
"16969",2.01
"16970",2.1
"16971",2.27
"16972",2.07
"16973",2.06
"16974",2.06
"16975",2.07
"16976",2.05
"16977",2.09
"16978",2.08
"16979",2.09
"16980",2.07
"16981",2.04
"16982",2.06
"16983",2.04
"16984",2.05
"16985",2.08
"16986",3
"16987",2.93
"16988",2.57
"16989",2.33
"16990",2.14
"16991",2.44
"16992",2.4
"16993",2.45
"16994",2.59
"16995",2.66
"16996",2.76
"16997",2.77
"16998",2.72
"16999",2.73
"17000",2.65
"17001",2.64
"17002",2.54
"17003",2.58
"17004",2.56
"17005",2.59
"17006",2.54
"17007",2.59
"17008",2.83
"17009",2.88
"17010",2.9
"17011",2.92
"17012",2.52
"17013",2.58
"17014",2.59
"17015",1.61
"17016",2.7
"17017",2.03
"17018",2.7
"17019",2.58
"17020",2.54
"17021",1.24
"17022",1.75
"17023",1.25
"17024",1.07
"17025",1.19
"17026",1.76
"17027",2.03
"17028",2.06
"17029",2.34
"17030",2.43
"17031",2.3
"17032",2.69
"17033",2.8
"17034",2.86
"17035",2.83
"17036",2.86
"17037",2.87
"17038",2.89
"17039",2.96
"17040",2.87
"17041",2.65
"17042",2.58
"17043",2.6
"17044",2.61
"17045",2.61
"17046",2.12
"17047",2.35
"17048",2.65
"17049",1.83
"17050",1.6
"17051",1.45
"17052",1.46
"17053",1.53
"17054",1.62
"17055",1.51
"17056",1.39
"17057",1.39
"17058",1.45
"17059",1.44
"17060",1.02
"17061",0.7
"17062",1.52
"17063",1.18
"17064",0.99
"17065",1.58
"17066",2.26
"17067",1.79
"17068",0.98
"17069",1.22
"17070",1.32
"17071",1.25
"17072",1.23
"17073",1.23
"17074",1.36
"17075",1.48
"17076",1.44
"17077",1.42
"17078",1.49
"17079",1.54
"17080",1.56
"17081",1.64
"17082",1.68
"17083",1.69
"17084",1.7
"17085",1.78
"17086",2.04
"17087",2.15
"17088",2.1
"17089",2.21
"17090",2.02
"17091",2.11
"17092",2.03
"17093",1.88
"17094",1.78
"17095",1.74
"17096",1.57
"17097",1.81
"17098",1.83
"17099",1.76
"17100",1.82
"17101",1.67
"17102",1.72
"17103",1.61
"17104",1.89
"17105",1.97
"17106",1.86
"17107",1.91
"17108",1.8
"17109",1.87
"17110",1.97
"17111",1.69
"17112",1.4
"17113",1.5
"17114",1.7
"17115",1.34
"17116",1.38
"17117",0.99
"17118",1.13
"17119",1.4
"17120",1.38
"17121",1.45
"17122",1.43
"17123",1.44
"17124",1.45
"17125",1.48
"17126",1.67
"17127",1.41
"17128",1.47
"17129",1.45
"17130",1.5
"17131",1.59
"17132",1.57
"17133",1.54
"17134",1.67
"17135",1.69
"17136",1.73
"17137",1.73
"17138",1.74
"17139",1.75
"17140",1.75
"17141",1.77
"17142",1.8
"17143",1.75
"17144",1.78
"17145",1.81
"17146",1.64
"17147",1.52
"17148",1.48
"17149",1.52
"17150",1.52
"17151",1.46
"17152",1.13
"17153",1.17
"17154",1.36
"17155",1.27
"17156",1.17
"17157",1.13
"17158",1.19
"17159",1.45
"17160",1.46
"17161",1.34
"17162",1.31
"17163",1.19
"17164",1.04
"17165",1.06
"17166",1.14
"17167",1.03
"17168",1.03
"17169",1.04
"17170",0.99
"17171",0.99
"17172",1
"17173",1.12
"17174",1.12
"17175",1.08
"17176",1.02
"17177",1.06
"17178",1.1
"17179",1.23
"17180",1.4
"17181",1.57
"17182",1.5
"17183",1.48
"17184",1.54
"17185",1.56
"17186",1.59
"17187",1.73
"17188",1.8
"17189",1.84
"17190",1.91
"17191",1.99
"17192",2.13
"17193",2.29
"17194",2.25
"17195",2.33
"17196",2.17
"17197",2.26
"17198",2.16
"17199",1.96
"17200",1.85
"17201",1.78
"17202",1.63
"17203",1.72
"17204",1.78
"17205",1.72
"17206",1.8
"17207",1.67
"17208",1.77
"17209",1.43
"17210",1.82
"17211",1.81
"17212",1.67
"17213",1.78
"17214",1.58
"17215",1.9
"17216",1.87
"17217",1.78
"17218",1.34
"17219",1.51
"17220",1.48
"17221",1.58
"17222",1.41
"17223",1.11
"17224",1.12
"17225",1.39
"17226",1.29
"17227",1.54
"17228",1.43
"17229",1.36
"17230",1.36
"17231",1.41
"17232",1.43
"17233",1.82
"17234",1.77
"17235",2.14
"17236",2.06
"17237",1.92
"17238",2.04
"17239",2.2
"17240",2.17
"17241",2.54
